politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2022-01-24,2022-01-26,Rasmussen Reports,1500,1500,lv,0.515496813767252,42,57,40.47948848651595,54.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78348,152230,2022-01-27,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2022-01-19,2022-01-25,Morning Consult,7033,45000,a,1.1162222224612388,42,50,40.80631949336148,51.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78358,152250,2022-01-28,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-22,2022-01-25,YouGov,1500,1500,a,0.515496813767252,38,51,37.73489782111722,51.7798200019007,NA,https://docs.cdn.yougov.com/msj0jl4o2x/econToplines.pdf,78334,152116,2022-01-26,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2022-01-20,2022-01-24,Public Opinion Strategies,1000,1000,rv,0.8388860278781478,44,56,41.37984494332759,54.525518819660164,NA,https://americansforprosperity.org/wp-content/uploads/2023/07/220050-National-Online-Health-Care-Survey-Interview-Schedule.pdf,83198,175563,2023-07-13,2024-03-05T14:51:09Z,260,NA
Joe Biden,potus-approve,All polls,2022-01-21,2022-01-24,Zogby Analytics,897,897,lv,0.7945096611677869,44.3,49,39.47388962853759,51.69525066837528,NA,https://zogbyanalytics.com/news/1118-the-zogby-poll-new-biden-and-harris-job-approval-numbers-both-struggling-with-swing-voters-and-their-base,78360,152252,2022-01-28,2024-03-05T14:51:09Z,395,NA
Joe Biden,potus-approve,All polls,2022-01-20,2022-01-24,YouGov,1568,1568,a,0.5270519020150787,40,53,39.73489782111722,53.7798200019007,NA,https://news.yahoo.com/poll-nearly-6-in-10-republicans-say-they-will-not-vote-for-any-candidate-who-admits-biden-won-fair-and-square-162231610.html,78351,152241,2022-01-28,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2022-01-20,2022-01-24,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8388860278781478,46,52,44.59953446607375,50.52178686299856,NA,https://navigatorresearch.org/wp-content/uploads/2022/01/Navigator-Update-COVID-01.27.2022.pdf,78345,152206,2022-01-27,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2022-01-20,2022-01-24,Monmouth University Polling Institute,794,794,a,0.7475034686265518,39,54,39.97040796916544,53.84415621589472,NA,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_012622/,78338,152161,2022-01-26,2024-03-05T14:51:09Z,215,NA
Joe Biden,potus-approve,All polls,2022-01-17,2022-01-24,SurveyMonkey,7033,12136,a,1.4050170517157001,45,53,43.622080624232716,51.19079976507341,NA,https://www.surveymonkey.com/curiosity/us-politics-and-russia/,78331,152073,2022-01-25,2024-03-05T14:51:09Z,324,NA
Joe Biden,potus-approve,All polls,2022-01-21,2022-01-23,Morning Consult,2005,2005,rv,0.5959880394959833,41,56,38.80631949336148,56.71954053667116,NA,https://morningconsult.com/2022/02/01/exxon-chevron-shell-bp-oil-gas-net-zero-emissions-poll/,82331,170237,2023-03-07,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-22,2022-01-23,Morning Consult,2210,2210,a,0.6257148938929814,41,53,39.80631949336148,54.343856685714,NA,https://www.grid.news/story/global/2022/02/02/olympics-poll-a-diplomatic-boycott-is-fine-but-sponsors-withdrawal-would-be-better/,78379,152373,2022-02-02,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-23,2022-01-23,Morning Consult,2005,2005,rv,0.5959880394959833,41,56,38.80631949336148,56.71954053667116,NA,https://morningconsult.com/2022/02/01/exxon-chevron-shell-bp-oil-gas-net-zero-emissions-poll/,78369,152304,2022-02-01,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-21,2022-01-23,Leger,1000,1000,a,0.8388860278781478,42,56,41.233969807214166,55.22214429823985,NA,https://projects.fivethirtyeight.com/polls/20220129_US_Leger.pdf,78361,152263,2022-01-29,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2022-01-22,2022-01-23,Morning Consult,2211,2211,a,0.6258564423381567,43,50,41.80631949336148,51.343856685714,NA,https://morningconsult.com/2022/01/27/public-mask-wearing-habits-poll/,78343,152204,2022-01-27,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-21,2022-01-23,Echelon Insights,1029,1029,rv,0.6017216678143155,46,52,44.19591886777167,50.79914381087618,NA,https://echeloninsights.com/in-the-news/january-22-omnibus-political/,78341,152188,2022-01-26,2024-03-05T14:51:09Z,407,NA
Joe Biden,potus-approve,All polls,2022-01-22,2022-01-23,Morning Consult,2005,2005,rv,0.5959880394959833,42,55,39.80631949336148,55.71954053667116,NA,https://www.politico.com/f/?id=0000017e-92cd-db3e-a17e-d2ff8b5d0000,78335,152118,2022-01-26,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-21,2022-01-23,InsiderAdvantage,850,850,lv,0.7734147028624424,40,59,38.93785167163863,56.81114076900576,NA,https://amgreatness.com/2022/01/25/poll-only-40-percent-of-americans-approve-of-bidens-job-performance-most-prefer-gop-to-control-congress/,78330,152071,2022-01-25,2024-03-05T14:51:09Z,243,NA
Joe Biden,potus-approve,All polls,2022-01-19,2022-01-23,Rasmussen Reports,1500,1500,lv,0.515496813767252,40,59,38.47948848651595,56.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78324,152056,2022-01-24,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2022-01-10,2022-01-21,Marquette University Law School,1000,1000,a,0.8388860278781478,46,53,44.475503938187295,50.017854417497475,NA,https://law.marquette.edu/poll/wp-content/uploads/2022/01/MLSPSC06Toplines.html,78347,152211,2022-01-27,2024-03-05T14:51:09Z,195,NA
Joe Biden,potus-approve,All polls,2022-01-19,2022-01-20,Harris Insights & Analytics,1815,1815,rv,1.1301634963584055,39,53,36.3678712314845,53.08590347382953,NA,https://thehill.com/homenews/administration/591117-biden-approval-rating-hits-new-low-poll,78328,152068,2022-01-24,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2022-01-17,2022-01-20,American Research Group,1100,1100,a,0.8798310886449139,43,53,41.97970411313195,53.68256701662923,NA,https://americanresearchgroup.com/economy/,78314,151978,2022-01-21,2024-03-05T14:51:09Z,9,NA
Joe Biden,potus-approve,All polls,2022-01-19,2022-01-20,Ipsos,1004,1004,a,0.5943671789560109,43.27,51.55,42.673523683786996,51.70680410564387,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-01202022,78312,151968,2022-01-20,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2022-01-18,2022-01-19,RMG Research,1200,1200,rv,0.46107436710724997,42,52,41.0006805882531,51.236432940424066,NA,https://scottrasmussen.com/0118-ja-americas-best-days/,78325,152057,2022-01-24,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2022-01-16,2022-01-19,Beacon Research/Shaw & Co. Research,1001,1001,rv,0.8393053660837311,47,52,44.21070845461094,50.343447437266256,NA,https://www.foxnews.com/politics/fox-news-poll-voters-split-congressional-election,78322,152037,2022-01-23,2024-03-05T14:51:09Z,103,NA
Joe Biden,potus-approve,All polls,2022-01-14,2022-01-18,Hart Research Associates/Public Opinion Strategies,1000,1000,a,0.8388860278781478,43,54,43.392350609500404,53.451177369308006,NA,https://www.nbcnews.com/politics/meet-the-press/biden-ends-first-year-president-bleak-discouraging-marks-public-n1287751,78308,151956,2022-01-20,2024-03-05T14:51:09Z,221,NA
Joe Biden,potus-approve,All polls,2022-01-13,2022-01-18,AP-NORC,1161,1161,a,0.9038972620713119,43,56,40.946238788005175,54.031305604976346,NA,https://apnorc.org/projects/a-year-after-inauguration-biden-faces-a-more-critical-and-pessimistic-public/,78307,151955,2022-01-20,2024-03-05T14:51:09Z,397,NA
Joe Biden,potus-approve,All polls,2022-01-12,2022-01-18,Morning Consult,7033,45000,a,1.1162222224612388,43,49,41.80631949336148,50.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78304,151952,2022-01-20,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-13,2022-01-18,McLaughlin & Associates,1000,1000,lv,0.8388860278781478,41,57,38.30499942339482,55.251606676995145,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,78297,151923,2022-01-19,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2022-01-16,2022-01-18,Rasmussen Reports,1500,1500,lv,0.515496813767252,41,58,39.47948848651595,55.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78293,151914,2022-01-19,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2022-01-15,2022-01-18,YouGov,1500,1500,a,0.515496813767252,39,51,38.73489782111722,51.7798200019007,NA,https://docs.cdn.yougov.com/ag4e883md3/econToplines.pdf,78292,151897,2022-01-19,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2022-01-10,2022-01-17,Pew Research Center,5128,5128,a,1.4050170517157001,41,56,42.142454421859014,51.922141811818975,NA,https://www.pewresearch.org/politics/2022/01/25/biden-starts-year-two-with-diminished-public-support-and-a-daunting-list-of-challenges/,78332,152102,2022-01-25,2024-03-05T14:51:09Z,253,NA
Joe Biden,potus-approve,All polls,2022-01-14,2022-01-17,Echelon Insights,1000,1000,rv,0.8388860278781478,45,52,43.19591886777167,50.79914381087618,NA,https://netchoice.org/media-press/new-national-poll-americans-oppose-antitrust-regulations-that-harm-american-tech/,78311,151967,2022-01-20,2024-03-05T14:51:09Z,407,NA
Joe Biden,potus-approve,All polls,2022-01-14,2022-01-16,Morning Consult,4411,4411,a,0.8839931193674443,43,52,41.80631949336148,53.343856685714,NA,https://www.nytimes.com/2022/01/25/briefing/covid-behavior-vaccinated-unvaccinated.html?smid=pc-thedaily,78337,152147,2022-01-26,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-14,2022-01-16,Morning Consult,2210,2210,a,0.6257148938929814,41,52,39.80631949336148,53.343856685714,NA,https://morningconsult.com/2022/01/21/oscars-host-the-rock/,78313,151977,2022-01-21,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-15,2022-01-16,Morning Consult,2005,2005,rv,0.5959880394959833,40,56,37.80631949336148,56.71954053667116,NA,https://morningconsult.com/2022/01/19/bidens-approval-record-low-near-one-year-in-office/,78290,151877,2022-01-19,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-03,2022-01-16,Gallup,811,811,a,0.75546332913041,40,56,39.804308754528826,54.34485274009402,NA,https://news.gallup.com/poll/389033/biden-year-one-approval-ratings-subpar-extremely-polarized.aspx,78289,151866,2022-01-18,2024-03-05T14:51:09Z,112,NA
Joe Biden,potus-approve,All polls,2022-01-14,2022-01-15,Morning Consult,2211,2211,a,0.6258564423381567,44,49,42.80631949336148,50.343856685714,NA,https://morningconsult.com/2022/01/27/catfishing-fake-online-personas-scams-polling/,78344,152205,2022-01-27,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-14,2022-01-15,Morning Consult,2210,2210,a,0.6257148938929814,44,51,42.80631949336148,52.343856685714,NA,https://morningconsult.com/2022/01/27/washington-football-team-name-change/,78342,152203,2022-01-27,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-13,2022-01-15,RMG Research,1200,1200,rv,0.46107436710724997,44,50,43.0006805882531,49.236432940424066,NA,https://scottrasmussen.com/0118-ja-americas-best-days/,78326,152058,2022-01-24,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2022-01-12,2022-01-15,Trafalgar Group,1083,1083,lv,0.8730059212250615,38.7,59.2,40.840613620010814,55.00445492011064,NA,https://www.thetrafalgargroup.org/news/nat-issues-biden-approval-0120/,78310,151962,2022-01-20,2024-03-05T14:51:09Z,338,NA
Joe Biden,potus-approve,All polls,2022-01-12,2022-01-14,Big Village,1014,1014,a,0.844737819987921,42.6,48.7,43.35311616371736,50.18517133734475,NA,https://engine-insights.com/blog/public-opinion-polling/,78824,154901,2022-04-26,2024-03-05T14:51:09Z,37,NA
Joe Biden,potus-approve,All polls,2022-01-13,2022-01-14,YouGov,1055,1055,rv,0.4323212525267287,40,55,38.73489782111722,55.15550385285786,NA,https://today.yougov.com/topics/politics/articles-reports/2022/03/23/voters-gunshot-detection-technology-poll,78661,154090,2022-03-24,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2022-01-12,2022-01-14,Morning Consult,2210,2210,a,0.6257148938929814,44,50,42.80631949336148,51.343856685714,NA,https://morningconsult.com/2022/01/20/wordle-millennials/,78306,151954,2022-01-20,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-12,2022-01-14,YouGov,2094,2094,a,0.6090720837026169,44,56,43.73489782111722,56.7798200019007,NA,https://www.cbsnews.com/news/biden-inflation-first-year-opinion-poll/,78281,151817,2022-01-16,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2022-01-11,2022-01-13,Rasmussen Reports,1500,1500,lv,0.515496813767252,38,60,36.47948848651595,57.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78279,151800,2022-01-14,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2022-01-12,2022-01-13,Ipsos,1005,1005,a,0.5946631048787299,44.75,49.55,44.15352368378699,49.70680410564387,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-01132022,78274,151780,2022-01-13,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2022-01-11,2022-01-12,RMG Research,1200,1200,rv,0.530558109077291,40,53,39.0006805882531,52.236432940424066,NA,https://scottrasmussen.com/0118-ja-americas-best-days/,78327,152059,2022-01-24,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2022-01-05,2022-01-11,Morning Consult,7033,45000,a,1.1162222224612388,43,49,41.80631949336148,50.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78264,151748,2022-01-13,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-08,2022-01-11,YouGov,1500,1500,a,0.7264966110222968,42,50,41.73489782111722,50.7798200019007,NA,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,78255,151708,2022-01-12,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2022-01-10,2022-01-10,NewsNation,1013,1013,rv,0.8443211798540742,42.1,57.7,38.481440507207004,56.32437325581911,NA,https://www.newsnationnow.com/us-news/newsnation-poll-voters-trust-in-biden-health-officials-eroding/,78267,151751,2022-01-13,2024-03-05T14:51:09Z,696,NA
Joe Biden,potus-approve,All polls,2022-01-06,2022-01-10,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8388860278781478,47,51,45.59953446607375,49.52178686299856,NA,https://navigatorresearch.org/wp-content/uploads/2022/01/Navigator-Update-01.13.2022.pdf,78266,151750,2022-01-13,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2022-01-07,2022-01-10,Quinnipiac University,1313,1313,a,0.4053272583594083,33,53,36.5326283674331,51.98624842661479,NA,https://poll.qu.edu/poll-release?releaseid=3831,78257,151725,2022-01-12,2024-03-05T14:51:09Z,267,NA
Joe Biden,potus-approve,All polls,2022-01-06,2022-01-10,Rasmussen Reports,1500,1500,lv,0.515496813767252,40,59,38.47948848651595,56.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78247,151645,2022-01-11,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2022-01-08,2022-01-09,Morning Consult,2201,2201,a,0.6244395140039424,45,49,43.80631949336148,50.343856685714,NA,https://morningconsult.com/2022/01/19/netflix-gaming-influencers-marketing/,78291,151878,2022-01-19,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-08,2022-01-09,Redfield & Wilton Strategies,1500,1500,rv,1.027421360325823,39,44,40.57194418125929,51.14972883329628,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-8-9-january-2022/,78272,151762,2022-01-13,2024-03-05T14:51:09Z,562,NA
Joe Biden,potus-approve,All polls,2022-01-08,2022-01-09,Morning Consult,2200,2200,a,0.6242976442954197,43,51,41.80631949336148,52.343856685714,NA,https://morningconsult.com/2022/01/13/surprise-billing-polling-data-feature/,78258,151741,2022-01-13,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-08,2022-01-09,Morning Consult,2200,2200,a,0.6242976442954197,43,51,41.80631949336148,52.343856685714,NA,https://morningconsult.com/2022/01/13/mahomes-most-liked-nfl-player/,78254,151742,2022-01-13,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-05,2022-01-09,TIPP Insights,1308,1308,a,0.9594157264929959,44,45,44.15881994458367,49.891344086304095,NA,https://www.investors.com/politics/biden-approval-rating-relapses-as-omicron-surges-stock-market-slumps/,78243,151627,2022-01-10,2024-03-05T14:51:09Z,144,NA
Joe Biden,potus-approve,All polls,2022-01-06,2022-01-07,RMG Research,1200,1200,rv,0.6497983230676315,41,52,40.0006805882531,51.236432940424066,NA,https://scottrasmussen.com/biden-job-approval-steady-at-41-52-disapprove/,78280,151801,2022-01-14,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2022-01-05,2022-01-06,Ipsos,1000,1000,a,0.8388860278781478,45.15,50.55,44.55352368378699,50.70680410564387,NA,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-01062022,78217,151540,2022-01-07,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2022-01-05,2022-01-05,Morning Consult,2200,2200,a,0.6242976442954197,43,50,41.80631949336148,51.343856685714,NA,https://morningconsult.com/2022/01/06/cdc-guidance-shortened-isolation-period-polling/,78216,151539,2022-01-06,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-03,2022-01-05,Rasmussen Reports,1500,1500,lv,0.515496813767252,43,57,41.47948848651595,54.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,78204,151522,2022-01-06,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2022-01-02,2022-01-04,The Winston Group,1000,1000,rv,0.8388860278781478,46,44,45.27372522674156,47.07975833919629,NA,https://www.winningtheissues.org/wp-content/uploads/2022/01/Winning-the-Issues-January-2022-National-Survey.pdf,78366,152285,2022-01-31,2024-03-05T14:51:09Z,385,NA
Joe Biden,potus-approve,All polls,2022-01-03,2022-01-04,RMG Research,1200,1200,rv,0.6497983230676315,42,50,41.0006805882531,49.236432940424066,NA,https://scottrasmussen.com/biden-job-approval-steady-at-41-52-disapprove/,78244,151802,2022-01-14,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2021-12-29,2022-01-04,Morning Consult,7033,45000,a,1.1162222224612388,42,50,40.80631949336148,51.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,78202,151520,2022-01-06,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2022-01-02,2022-01-04,YouGov,1500,1500,a,1.027421360325823,40,50,39.73489782111722,50.7798200019007,NA,https://docs.cdn.yougov.com/tyivpnrtkb/econToplines.pdf,78174,151468,2022-01-05,2024-03-05T14:51:09Z,391,NA
